"shop,""aisle"",""reference_id"",""reference_name"",""last_control"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3440432015116"",""TARAMA OEUFS TRUITE 100G"",""2020-08-04 15:00:30.258+00"""
"Magasin Exercice,""uf blanc"",""3023290013281"",""LIEGEOIS PECHE LTR 4X100G"",""2020-08-04 14:46:03.935+00"""
"Magasin Exercice,""uf blanc"",""3560070971787"",""4X125G YAOURT AROM.MDD NO"",""2020-08-04 14:46:14.443+00"""
"Magasin Exercice,""uf blanc"",""3560070872497"",""8X125G YRT FRT JN MX MDD"",""2020-08-04 14:46:33.347+00"""
"Magasin Exercice,""uf blanc"",""3033491010064"",""RECETTE CREM.FRT 12X125G"",""2020-08-04 14:46:12.257+00"""
"Magasin Exercice,""uf blanc"",""3329770070172"",""4X130G YAF COCO PANIER"",""2020-08-04 14:46:23.912+00"""
"Magasin Exercice,""uf blanc"",""3245413814449"",""8X125G YT FRUITS MIXES CR"",""2020-08-04 14:46:40.673+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3292070009855"",""175G TARAMA BLANC EXTRA"",""2020-08-04 15:01:10.79+00"""
"Magasin Exercice,""uf blanc"",""3329770063624"",""PANIER STD  PANAC 16X130G"",""2020-08-04 14:46:54.386+00"""
"Magasin Exercice,""uf blanc"",""3560070872466"",""8X125G YRT FRTS RG MX MDD"",""2020-08-04 14:47:01.569+00"""
"Magasin Exercice,""uf blanc"",""3033490004675"",""DANONE VEL FRUIX PAN X12"",""2020-08-04 14:47:08.608+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3560071224370"",""140G RILLETTE THON FROMAG"",""2020-08-04 15:01:21.476+00"""
"Magasin Exercice,""uf blanc"",""3023290007310"",""PETIT NESQUIK CHOCO 6X60G"",""2020-08-04 14:47:11.531+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3292070000036"",""POT TARAM.OEUF CABIL.250G"",""2020-08-04 15:01:47.414+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3292070005178"",""ATELIER BLINI TARAMA 175G"",""2020-08-04 15:01:35.06+00"""
"Magasin Exercice,""œuf 🥚"",""3700864007128"",""12 OEUFSPAROLE DELEVEURS"",""2020-08-04 14:47:40.507+00"""
"Magasin Exercice,""œuf 🥚"",""3560071098278"",""6X OEUFS DJP SOL MDD"",""2020-08-04 14:48:02.619+00"""
"Magasin Exercice,""œuf 🥚"",""3245390208538"",""RDF OEUFS PPA FERM/LR X6"",""2020-08-04 14:48:14.107+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3292070005161"",""ADB HOUMOUS SESAME 175G"",""2020-08-04 15:02:00.251+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3700966563706"",""RILLETTES THON PIMENT ESP"",""2020-08-04 15:02:04.903+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3321431026405"",""SF NOR ASC 4TR 100G MOWI"",""2020-08-04 15:02:42.628+00"""
"Magasin Exercice,""Halal & Casher"",""3459860004487"",""BLANC POULET TRANCHE 160G"",""2020-08-04 15:03:37.054+00"""
"Magasin Exercice,""œuf 🥚"",""3560070432080"",""30 OEUFS FRAIS MOYEN PP B"",""2020-08-04 14:48:42.491+00"""
"Magasin Exercice,""œuf 🥚"",""3251320020637"",""6 OEUFS BIO TC LOUE"",""2020-08-04 14:49:27.063+00"""
"Magasin Exercice,""Halal & Casher"",""3459860004449"",""SALAMI DE DINDE 150G"",""2020-08-04 15:04:13.775+00"""
"Magasin Exercice,""Halal & Casher"",""3459860004494"",""BLC DINDE FUME TRANCHE160"",""2020-08-04 15:04:05.883+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003003"",""ISLA DELICE DINDE FUME 8T"",""2020-08-04 15:04:22.955+00"""
"Magasin Exercice,""œuf 🥚"",""3560070944286"",""OEUFS TT CALIBRE PPA  X18"",""2020-08-04 14:49:38.264+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004109"",""ID DELICE DE DINDE 10 TR"",""2020-08-04 15:04:32.863+00"""
"Magasin Exercice,""œuf 🥚"",""3251320081249"",""12 OEUFS MOY LABEL ROUGE"",""2020-08-04 14:50:06.062+00"""
"Magasin Exercice,""œuf 🥚"",""3560070773275"",""MDD OEUF MOYEN L.R X12"",""2020-08-04 14:49:52.267+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003041"",""ISLA DEL.PP CACHIR 450G"",""2020-08-04 15:04:41.36+00"""
"Magasin Exercice,""Halal & Casher"",""3560070513840"",""MDD ESCALOPES DINDE HALAL"",""2020-08-04 15:05:01.425+00"""
"Magasin Exercice,""surimi et Traiteur de la mer"",""3038680063715"",""FILE.HARENG ALLE.SEL 170G"",""2020-08-04 14:52:09.268+00"""
"Magasin Exercice,""œuf 🥚"",""3273050320153"",""6 OEUFS FERMIER BIO M/G"",""2020-08-04 14:50:47.216+00"""
"Magasin Exercice,""œuf 🥚"",""3760150111892"",""10 OEUFS BIO LNA TC"",""2020-08-04 14:50:58.959+00"""
"Magasin Exercice,""surimi et Traiteur de la mer"",""3700966566233"",""PRET A POELE COLIN DALAS"",""2020-08-04 14:52:52.89+00"""
"Magasin Exercice,""surimi et Traiteur de la mer"",""3276170012113"",""CORAYA LE RAPE DE LA MER"",""2020-08-04 14:53:12.03+00"""
"Magasin Exercice,""surimi et Traiteur de la mer"",""3276170014018"",""172G BOUCH EXQUIS PIMEN C"",""2020-08-04 14:53:48.366+00"""
"Magasin Exercice,""surimi et Traiteur de la mer"",""3276170027025"",""CORAYA GRD SURIMI 24 BATS"",""2020-08-04 14:53:30.904+00"""
"Magasin Exercice,""surimi et Traiteur de la mer"",""3276170016319"",""CORAYA PC SCE MAYO 420G"",""2020-08-04 14:54:36.451+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3245412520549"",""MDD BATONNETS SURIMI 200G"",""2020-08-04 14:55:35.193+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3302740776106"",""FM BAT.MOELLEUX BAT X12"",""2020-08-04 14:55:15.705+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3560071157722"",""466G 28 BAT.SURIM.MSC MDD"",""2020-08-04 14:55:27.81+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3302747010029"",""F.M SURIMI MOELLEUX  X20"",""2020-08-04 14:55:52.887+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3760036820818"",""CREVETTES GRISES DECO 90G"",""2020-08-04 14:56:14.688+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3033610056799"",""SF ECO 4TR 120 G -25% SEL"",""2020-08-04 14:57:44.841+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3444940003559"",""SAUMON ATL AB MER BIO 2T"",""2020-08-04 14:57:14.579+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3245390099761"",""4T.TRUITE FUME.RDF"",""2020-08-04 14:57:55.657+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3033610062493"",""SF SAU SIB 4TR 120G SIBER"",""2020-08-04 14:57:48.569+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3560070559879"",""180G SAUM.FUM.NORV PP BLA"",""2020-08-04 14:58:16.494+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3033610075639"",""LABEYRIE SF PACIFIQ. 180G"",""2020-08-04 14:58:06.212+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3033610080831"",""120G  ECO 4TR GDES ORIG"",""2020-08-04 14:58:25.299+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3245414079113"",""MDD SAUM.FUME ATL.NORV 6T"",""2020-08-04 14:58:31.373+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3270190023678"",""2X100G LARDONS FUMES MDD"",""2020-07-23 05:54:13.933+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070909520"",""MDD S JAMBON IBERIQUE 70G"",""2020-05-21 08:50:32.044+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071177263"",""250G MADELEINE CITRON MDD"",""2020-05-22 08:55:01.945+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259421340012"",""K.C MADELEINE COQUIL.600G"",""2020-05-25 09:27:26.159+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3033610002413"",""PALETA PATA NEG 18M 50G L"",""2020-05-11 06:50:26.891+00"""
"Magasin Exercice,""Halal & Casher"",""3436590082435"",""80GJBON SC BOEUF HALAL O."",""2020-06-08 14:36:51.872+00"""
"Magasin Exercice,""Halal & Casher"",""3286952408409"",""SAVEURARABI GOUT VEAU 43"",""2020-05-22 19:30:27.831+00"""
"Magasin Exercice,""Halal & Casher"",""3436598134549"",""CHIFFONNADE BF SECH HALAL"",""2020-05-25 14:00:41.231+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""9120025839674"",""SCHOKO SNACK MILKA 6X32G"",""2020-05-25 13:27:35.039+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3033610002017"",""JBN PATA NEGRA GT AFF 24M"",""2020-05-26 08:08:20.485+00"""
"Magasin Exercice,""Halal & Casher"",""3459860003596"",""VOLAILLE BOEUF OLIVES 500"",""2020-05-14 19:24:35.339+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410843116561"",""CHORIZO SARTA DOUX 200G"",""2020-05-14 14:52:27.6+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003058"",""PP CACHIR GOUT BOEUF 450G"",""2020-05-26 17:35:07.511+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540001015"",""PASQUI.720PAINS CHOCO X16"",""2020-05-14 20:01:22.562+00"""
"Magasin Exercice,""Semi conserves"",""3440432014195"",""OEUFS DE SAUMON KETA 80G"",""2020-06-29 13:47:41.933+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070411436"",""80G LOMO MDD EXO"",""2020-05-15 08:43:54.969+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3245412694486"",""MDD PITA NATURE 400G"",""2020-06-29 13:52:00.842+00"""
"Magasin Exercice,""Halal & Casher"",""3459860004104"",""450G DELIC VOLAIL/BF/PIQ"",""2020-05-26 17:26:34.278+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530410112"",""SM MADELEINES COQ.1KG"",""2020-05-26 17:47:10.859+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3270190207887"",""MDD MADELEINE COQU."",""2020-05-26 17:47:33.893+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530410341"",""MADELEINES COQUILLE 4X85G"",""2020-05-26 17:47:53.37+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245414174238"",""MDD MADEL.LONG OEUF 440G"",""2020-05-26 17:48:11.371+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530410136"",""SM MAD.INDIV.OEUFS 600G"",""2020-05-26 17:48:33.986+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070610389"",""MDDS SPECIALIT.SCISSE DTE"",""2020-06-29 14:25:24.449+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245413856968"",""MDD SAUCISSON SEC NOISETT"",""2020-06-29 14:26:03.493+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3450160007024"",""BD SCISSON ST AGAUNE 320G"",""2020-06-29 14:25:40.822+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3375220202129"",""SAUCISSON NATURE ANCIENNE"",""2020-06-29 14:26:28.013+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3252755350009"",""LE STER MADELEINE LG RAIS"",""2020-05-30 17:10:13.612+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560071085681"",""5T 36M JBN PATA NEGRA 60G"",""2020-05-27 08:20:30.728+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449860403199"",""AOSTE CHORIZO DOUX SELECT"",""2020-05-29 10:33:05.207+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8436004991631"",""CAMPO SCISSON ANCIENNE"",""2020-05-30 09:24:42.935+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245412343810"",""MDD MADELEINE COQUIL.500G"",""2020-05-30 17:10:38.991+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259426031441"",""KER CAD MADELEINES CHOCO"",""2020-05-30 17:15:06.797+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071220792"",""240G MAD LG FOUR CHOC MDD"",""2020-05-30 17:11:11.103+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3700157521836"",""MAD PISTACHE 250G"",""2020-05-30 17:17:02.352+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259426037320"",""SA 12 MADELEINES COE 420G"",""2020-05-30 17:23:16.482+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530407402"",""BM PTIT CAKE AX FRUI 300G"",""2020-05-30 17:17:59.553+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259426039263"",""SA MADELEINES COEUR ABRIC"",""2020-05-30 17:23:47.333+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3023470200050"",""ST MICHEL SAVAROISE CHOC"",""2020-05-30 17:24:27.641+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410843105114"",""SAUCISSON PRE TRANCHE 80G"",""2020-06-02 10:40:22.406+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245413444790"",""MDD MINI SAUCIS.NAT.MAX-F"",""2020-06-02 10:42:38.87+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245390062390"",""100G 5T JAMBON BAYONNE RD"",""2020-06-03 16:25:16.809+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8436004990733"",""280G CHORIZO DX CAMPO TIE"",""2020-06-04 10:41:05.141+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245413646842"",""100G CHORIZO DOUX 20TF CR"",""2020-06-06 10:27:06.488+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000095"",""SAUCISDELICE VOL.FUME 500"",""2020-06-05 19:41:31.13+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000842"",""ISLA DELIC VOLAI/BOEUF OL"",""2020-06-05 19:42:14.67+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000118"",""SAUCISDEL.VOLAILLE HALAL"",""2020-06-05 19:45:40.808+00"""
"Magasin Exercice,""Halal & Casher"",""3283040290014"",""CLUB DINDE HALAL 125G"",""2020-06-20 10:28:19.242+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330002765"",""JACQUET AS. MINI CANAPES"",""2020-06-06 16:26:48.84+00"""
"Magasin Exercice,""Halal & Casher"",""3286952408508"",""SAVEURARABI GOUT BOEUF O"",""2020-06-20 09:36:00.01+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004383"",""EMINCES POULET GOUT FUME"",""2020-06-20 09:37:22.026+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000309"",""ISLA DELIC SAUCISDELICE V"",""2020-06-20 09:41:10.076+00"""
"Magasin Exercice,""Halal & Casher"",""3700141402899"",""CHICKN CROC HALAL OV 70G"",""2020-06-20 10:20:17.214+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3180050632004"",""LANGUE GELEE X3 280G"",""2020-07-23 05:28:39.669+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3245413771483"",""MDD RAPE JBN CT CHX FUME"",""2020-07-23 05:46:47.612+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613034684875"",""HERTA CERVELAS P.P 200G"",""2020-07-23 05:35:04.386+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3245390032256"",""RDF DIOTS FUMES X4 360G"",""2020-07-23 05:37:07.024+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3560070862047"",""MDD ALLUMET.BACON FUM.X2"",""2020-07-23 05:47:04.153+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410060183209"",""JBN SERRANO ESPAGNOL 250G"",""2020-01-29 18:36:05.564+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070932641"",""MINI SAUCISSONS NOIX 75G"",""2020-07-23 05:57:57.445+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070912209"",""MDD JAMBON SERRANO 100G"",""2020-06-09 11:14:14.627+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8436004991341"",""CAMPO TIERRA CHORIZO PIQ."",""2020-07-23 05:59:34.975+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3369570104615"",""M.C SAUCISSON BRIDE 800G"",""2020-07-23 06:00:21.423+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3560070382828"",""240G KNACK D ALSACE X4 RD"",""2020-07-23 05:38:42.626+00"""
"Magasin Exercice,""Halal & Casher"",""3286952408706"",""SAVEURARABI GOUT BOEUF P"",""2020-06-09 13:03:14.819+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259420535013"",""K.CADELAC MARBRE CACAO"",""2020-06-11 08:50:12.696+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245412430961"",""200G 8TR.JBN.SEC SUPERIEU"",""2020-06-11 08:24:33.407+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560071007317"",""300G 12T JAMBON SEC SUP C"",""2020-06-11 08:24:45.343+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3270190028185"",""MDD PT.SCISSES SECHES X3"",""2020-06-11 08:26:29.612+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613035289154"",""KNACKI 10 POULET -SEL350G"",""2020-06-12 08:53:02.224+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000019"",""SAUCISDELICE VOLAIL/BOEUF"",""2020-06-11 15:39:30.017+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3180950014832"",""GENDARMES 2X60G"",""2020-06-12 08:48:51.499+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3180950025012"",""MA PTITE KNACK VPF 200G"",""2020-06-12 08:51:40.707+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3700133906039"",""LARDON BIEN ELEVE BRO 2X7"",""2020-06-12 08:55:01.247+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3270190203377"",""50G SAUCI  SEC POCKET 10T"",""2020-06-12 10:27:00.307+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3700133906022"",""LARDON BIEN ELEVE BRO 2X7"",""2020-06-12 08:55:08.644+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070411405"",""MDD JB SERRANO CONSORCIO"",""2020-06-12 10:27:28.239+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3181450100612"",""CHORIZO EXTRA FORT 200G"",""2020-06-13 04:34:01.082+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003430"",""SAVEUR DELIC.BF PIQT 750G"",""2020-06-13 09:49:21.542+00"""
"Magasin Exercice,""Semi conserves"",""3245390031297"",""BRANDADE DE MORUE"",""2020-06-22 18:35:12.774+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070482498"",""MDDS SPECIAL.SCISSON JBON"",""2020-06-22 06:04:09.271+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8436004257355"",""400G 1/2 LOMO SERRANO"",""2020-06-22 06:05:56.872+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3243610060249"",""LE STER PT CAK.PEP.CHOC"",""2020-06-22 07:42:45.786+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3560071086268"",""BATONNETS S/GLUTEN 200G"",""2020-06-22 09:15:31.777+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330001652"",""JACQ. TOAST ROND BRIOCHE"",""2020-06-22 17:11:33.168+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330066484"",""330G HAMBURGER GEANT X4 J"",""2020-06-22 17:19:44.65+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449848306009"",""6TR. JAMBON CRU 165G"",""2020-06-23 06:23:49.887+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3450160007956"",""SAINT AGAUNE COMTE 120G"",""2020-06-23 06:26:58.952+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220082188"",""SOJASUN FRAMB/PASSION X4"",""2020-06-23 08:36:51.29+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095750367104"",""ROTI PORC BROCH.4T FMICH"",""2020-06-30 06:01:40.598+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449860407975"",""AOSTE VDE GRISONS 10T 80G"",""2020-06-24 13:23:59.471+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865302664"",""JBRID BACON 16T 160G"",""2020-06-25 05:28:17.202+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449848300007"",""2TR.JAMBON CRU AOSTE 55G"",""2020-06-25 05:29:43.802+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865293375"",""AOST GDE TR SUP VPF 4T 10"",""2020-06-25 05:30:08.055+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449860414683"",""AOSTE PT NOIX BOEUF 10 TR"",""2020-06-25 05:30:25.717+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449858794001"",""J.BRID.MX BATON BERG.400G"",""2020-06-30 06:11:56.49+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070944255"",""200G SAUCISSON PUR PORC P"",""2020-06-25 05:31:51.277+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865293139"",""JBRID BATON BERGER NAT 25"",""2020-06-25 05:32:31.953+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3245412950872"",""2.X1/2 BAGUETTES PRECUITE"",""2020-06-25 09:07:45.102+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230014267"",""YRT NAT.LAIT CHEVR.4X125G"",""2020-06-26 12:27:02.981+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245412430930"",""MDD ROSETTE BLISTER 150G"",""2020-06-26 09:38:39.857+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865230394"",""AOSTE JCRU SERR LS FR 6T"",""2020-06-26 09:39:52.393+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410843072447"",""TAPAS JB SERRANO CHO.120G"",""2020-06-26 09:40:25.394+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245412432613"",""100GR COPPA 10TR CARREFOU"",""2020-06-26 09:41:17.288+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070621712"",""MDD VIAND.SECH.ALPES 12TR"",""2020-06-26 09:41:34.448+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3608580954149"",""KIDIFRUIT PANACHE 8X85G"",""2020-06-27 10:14:43.587+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003447"",""SAV. DELICE BF OLIVE 750G"",""2020-06-26 13:16:38.809+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070943463"",""PPB SCISSE SECHE DROITE"",""2020-06-30 06:12:44.2+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003423"",""ID.SAV.DELICE BOEUF 750G"",""2020-06-30 12:50:07.336+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865294044"",""COCH ROSETTE VPF 10T 93G"",""2020-06-27 11:39:34.557+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449850418158"",""JB BATON MINI POULET 100G"",""2020-06-27 11:46:36.943+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865240898"",""J.B MINI BB NAT C10P 100G"",""2020-06-27 11:46:58.341+00"""
"Magasin Exercice,""Halal & Casher"",""3512690002686"",""I.D PT SAUCIS.DDE BF PIQ."",""2020-06-30 12:52:29.003+00"""
"Magasin Exercice,""Halal & Casher"",""3286952408805"",""SAVEURARABI GOUT VOLAILL"",""2020-07-01 03:25:36.251+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3252755250002"",""LE STER MADELEINE LG CHOC"",""2020-06-30 13:33:41.217+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071057404"",""MADELEINE COQ MARBRE 500G"",""2020-06-30 13:34:09.09+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530404050"",""B.MAMAN MADEL.CHOC.LT300G"",""2020-06-30 13:35:29.32+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491579752"",""12X125G VELOUTE FRUIX PAN"",""2020-07-01 04:51:24.048+00"""
